id,type_bien,titre,ville,region,surface_m2,nb_pieces,loyer_mensuel_eur,adresse,prix_m2,lat,lon
appartement_nevers_p1_21,appartement,1 chambre appartement de 40m²,nevers,Bourgogne-Franche-Comté,40.0,1,470.0,"58000 Nevers, France",11.8,,
appartement_nevers_p2_1,appartement,1 chambre appartement de 40m²,nevers,Bourgogne-Franche-Comté,40.0,1,1300.0,"30 Rue de Nièvre, 58000 Nevers, France",32.5,46.990596,3.165328
appartement_nevers_p2_2,appartement,2 chambres appartement de 42m²,nevers,Bourgogne-Franche-Comté,42.0,2,700.0,"58000 Nevers, France",16.7,,
appartement_nevers_p2_3,appartement,2 chambres appartement de 55m²,nevers,Bourgogne-Franche-Comté,55.0,2,740.0,"34 Rue Saint Etienne, 58000 Nevers, France",13.5,46.991347,3.163508
appartement_nevers_p2_4,appartement,1 chambre appartement de 56m²,nevers,Bourgogne-Franche-Comté,56.0,1,650.0,"58000 Nevers, France",11.6,,
appartement_nevers_p2_5,appartement,1 chambre appartement de 40m²,nevers,Bourgogne-Franche-Comté,40.0,1,460.0,"58000 Nevers, France",11.5,,
appartement_nevers_p2_6,appartement,1 chambre appartement de 37m²,nevers,Bourgogne-Franche-Comté,37.0,1,452.0,"58000 Nevers, France",12.2,,
appartement_nevers_p2_7,appartement,1 chambre appartement de 81m²,nevers,Bourgogne-Franche-Comté,81.0,1,720.0,"58000 Nevers, France",8.9,,
appartement_nevers_p2_8,appartement,1 chambre appartement de 51m²,nevers,Bourgogne-Franche-Comté,51.0,1,588.0,"58000 Nevers, France",11.5,,
appartement_nevers_p2_9,appartement,1 chambre appartement de 42m²,nevers,Bourgogne-Franche-Comté,42.0,1,700.0,"1 Boulevard Saint-Exupéry, 58000 Nevers, France",16.7,47.004321,3.154366
appartement_nevers_p2_10,appartement,1 chambre appartement de 48m²,nevers,Bourgogne-Franche-Comté,48.0,1,562.0,"58000 Nevers, France",11.7,,
appartement_nevers_p2_11,appartement,1 chambre appartement de 45m²,nevers,Bourgogne-Franche-Comté,45.0,1,520.0,"58000 Nevers, France",11.6,,
appartement_nevers_p2_12,appartement,3 chambres appartement de 70m²,nevers,Bourgogne-Franche-Comté,70.0,3,444.0,"13 Rue Pierre Emile Gaspard, 58000 Nevers, France",6.3,46.986227,3.150145
appartement_nevers_p2_13,appartement,2 chambres appartement de 46m²,nevers,Bourgogne-Franche-Comté,46.0,2,490.0,"58000 Nevers, France",10.7,,
appartement_nevers_p2_14,appartement,1 chambre appartement de 62m²,nevers,Bourgogne-Franche-Comté,62.0,1,720.0,"58000 Nevers, France",11.6,,
appartement_nevers_p2_15,appartement,1 chambre appartement de 15m²,nevers,Bourgogne-Franche-Comté,15.0,1,350.0,"58000 Nevers, France",23.3,,
appartement_nevers_p2_16,appartement,5 chambres appartement de 71m²,nevers,Bourgogne-Franche-Comté,71.0,5,520.0,"58000 Nevers, France",7.3,,
appartement_nevers_p2_17,appartement,2 chambres appartement de 48m²,nevers,Bourgogne-Franche-Comté,48.0,2,600.0,"58000 Nevers, France",12.5,,
appartement_nevers_p2_18,appartement,3 chambres appartement de 77m²,nevers,Bourgogne-Franche-Comté,77.0,3,547.0,"38 Rue du Petit Mouësse, 58000 Nevers, France",7.1,46.989872,3.168796
appartement_nevers_p2_19,appartement,1 chambre appartement de 25m²,nevers,Bourgogne-Franche-Comté,25.0,1,290.0,"58000 Nevers, France",11.6,,
appartement_nevers_p2_20,appartement,1 chambre appartement de 16m²,nevers,Bourgogne-Franche-Comté,16.0,1,350.0,"58000 Nevers, France",21.9,,
appartement_nevers_p2_21,appartement,3 chambres appartement de 51m²,nevers,Bourgogne-Franche-Comté,51.0,3,520.0,"58000 Nevers, France",10.2,,
appartement_nevers_p3_1,appartement,1 chambre appartement de 28m²,nevers,Bourgogne-Franche-Comté,28.0,1,332.0,"58000 Nevers, France",11.9,,
appartement_nevers_p3_2,appartement,1 chambre appartement de 35m²,nevers,Bourgogne-Franche-Comté,35.0,1,415.0,"58000 Nevers, France",11.9,,
appartement_nevers_p3_4,appartement,2 chambres appartement de 46m²,nevers,Bourgogne-Franche-Comté,46.0,2,457.0,"58000 Nevers, France",9.9,,
appartement_nevers_p3_5,appartement,1 chambre appartement de 25m²,nevers,Bourgogne-Franche-Comté,25.0,1,395.0,"58000 Nevers, France",15.8,,
studio_nevers_p1_2,studio,1 chambre studio de 22m²,nevers,Bourgogne-Franche-Comté,22.0,1,340.0,"58000 Nevers, France",15.5,,
studio_nevers_p1_6,studio,1 chambre studio de 23m²,nevers,Bourgogne-Franche-Comté,23.0,1,315.0,"58000 Nevers, France",13.7,,
studio_nevers_p1_9,studio,1 chambre studio de 21m²,nevers,Bourgogne-Franche-Comté,21.0,1,315.0,"58000 Nevers, France",15.0,,
studio_nevers_p1_14,studio,1 chambre studio de 23m²,nevers,Bourgogne-Franche-Comté,23.0,1,310.0,"58000 Nevers, France",13.5,,
studio_nevers_p2_1,studio,1 chambre studio de 25m²,nevers,Bourgogne-Franche-Comté,25.0,1,475.0,"58000 Nevers, France",19.0,,
studio_nevers_p2_10,studio,1 chambre studio de 20m²,nevers,Bourgogne-Franche-Comté,20.0,1,425.0,"58000 Nevers, France",21.2,,
studio_nevers_p2_11,studio,1 chambre studio de 13m²,nevers,Bourgogne-Franche-Comté,13.0,1,280.0,"58000 Nevers, France",21.5,,
studio_nevers_p2_13,studio,1 chambre studio de 31m²,nevers,Bourgogne-Franche-Comté,31.0,1,433.0,"58000 Nevers, France",14.0,,
maison_belfort_p1_1,maison,1 chambre maison de 110m²,belfort,Bourgogne-Franche-Comté,110.0,1,1145.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p1_1,studio,1 chambre appartement de 18m²,belfort,Bourgogne-Franche-Comté,18.0,1,295.0,"6 Rue de la porte de France, 90000 Belfort, France",16.4,47.638647,6.862285
studio_belfort_p1_2,studio,1 chambre appartement de 35m²,belfort,Bourgogne-Franche-Comté,35.0,1,370.0,"90000 Belfort, France",10.6,47.647154,6.845412
studio_belfort_p1_3,studio,1 chambre appartement de 20m²,belfort,Bourgogne-Franche-Comté,20.0,1,399.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",20.0,47.637904,6.862875
studio_belfort_p1_4,studio,1 chambre appartement de 21m²,belfort,Bourgogne-Franche-Comté,21.0,1,320.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",15.2,47.637904,6.862875
studio_belfort_p1_5,studio,1 chambre appartement de 38m²,belfort,Bourgogne-Franche-Comté,38.0,1,400.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p1_6,studio,1 chambre appartement de 40m²,belfort,Bourgogne-Franche-Comté,40.0,1,418.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p1_7,studio,1 chambre appartement de 29m²,belfort,Bourgogne-Franche-Comté,29.0,1,435.0,"90000 Belfort, France",15.0,47.647154,6.845412
studio_belfort_p1_8,studio,1 chambre appartement de 38m²,belfort,Bourgogne-Franche-Comté,38.0,1,385.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",10.1,47.637904,6.862875
studio_belfort_p1_9,studio,1 chambre appartement de 19m²,belfort,Bourgogne-Franche-Comté,19.0,1,332.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",17.5,47.637904,6.862875
studio_belfort_p1_10,studio,1 chambre appartement de 60m²,belfort,Bourgogne-Franche-Comté,60.0,1,620.0,"90000 Belfort, France",10.3,47.647154,6.845412
studio_belfort_p1_11,studio,1 chambre appartement de 28m²,belfort,Bourgogne-Franche-Comté,28.0,1,435.0,"90000 Belfort, France",15.5,47.647154,6.845412
studio_belfort_p1_12,studio,1 chambre appartement de 37m²,belfort,Bourgogne-Franche-Comté,37.0,1,471.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",12.7,47.637904,6.862875
studio_belfort_p1_13,studio,1 chambre appartement de 51m²,belfort,Bourgogne-Franche-Comté,51.0,1,530.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p1_14,studio,1 chambre appartement de 49m²,belfort,Bourgogne-Franche-Comté,49.0,1,510.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p1_15,studio,1 chambre appartement de 69m²,belfort,Bourgogne-Franche-Comté,69.0,1,725.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p1_16,studio,1 chambre appartement de 58m²,belfort,Bourgogne-Franche-Comté,58.0,1,600.0,"90000 Belfort, France",10.3,47.647154,6.845412
studio_belfort_p1_17,studio,1 chambre appartement de 66m²,belfort,Bourgogne-Franche-Comté,66.0,1,687.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p1_18,studio,1 chambre appartement de 20m²,belfort,Bourgogne-Franche-Comté,20.0,1,354.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",17.7,47.637904,6.862875
studio_belfort_p1_19,studio,1 chambre appartement de 50m²,belfort,Bourgogne-Franche-Comté,50.0,1,522.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p1_20,studio,1 chambre appartement de 53m²,belfort,Bourgogne-Franche-Comté,53.0,1,550.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p1_21,studio,1 chambre appartement de 68m²,belfort,Bourgogne-Franche-Comté,68.0,1,710.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_2,studio,1 chambre appartement de 56m²,belfort,Bourgogne-Franche-Comté,56.0,1,580.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_3,studio,1 chambre appartement de 57m²,belfort,Bourgogne-Franche-Comté,57.0,1,590.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_4,studio,1 chambre appartement de 44m²,belfort,Bourgogne-Franche-Comté,44.0,1,460.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p2_5,studio,1 chambre studio de 37m²,belfort,Bourgogne-Franche-Comté,37.0,1,470.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",12.7,47.637904,6.862875
studio_belfort_p2_6,studio,1 chambre appartement de 48m²,belfort,Bourgogne-Franche-Comté,48.0,1,505.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p2_7,studio,1 chambre appartement de 59m²,belfort,Bourgogne-Franche-Comté,59.0,1,612.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_8,studio,1 chambre appartement de 47m²,belfort,Bourgogne-Franche-Comté,47.0,1,490.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_9,studio,1 chambre appartement de 63m²,belfort,Bourgogne-Franche-Comté,63.0,1,659.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p2_10,studio,1 chambre appartement de 65m²,belfort,Bourgogne-Franche-Comté,65.0,1,676.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_11,studio,1 chambre appartement de 37m²,belfort,Bourgogne-Franche-Comté,37.0,1,470.0,"90000 Belfort, France",12.7,47.647154,6.845412
studio_belfort_p2_13,studio,1 chambre appartement de 55m²,belfort,Bourgogne-Franche-Comté,55.0,1,576.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p2_14,studio,1 chambre appartement de 75m²,belfort,Bourgogne-Franche-Comté,75.0,1,780.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_15,studio,1 chambre appartement de 58m²,belfort,Bourgogne-Franche-Comté,58.0,1,605.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_16,studio,1 chambre appartement de 47m²,belfort,Bourgogne-Franche-Comté,47.0,1,495.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p2_17,studio,1 chambre appartement de 27m²,belfort,Bourgogne-Franche-Comté,27.0,1,370.0,"90000 Belfort, France",13.7,47.647154,6.845412
studio_belfort_p2_18,studio,1 chambre appartement de 25m²,belfort,Bourgogne-Franche-Comté,25.0,1,425.0,"90000 Belfort, France",17.0,47.647154,6.845412
studio_belfort_p2_19,studio,1 chambre appartement de 65m²,belfort,Bourgogne-Franche-Comté,65.0,1,680.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p2_20,studio,1 chambre appartement de 47m²,belfort,Bourgogne-Franche-Comté,47.0,1,487.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p2_21,studio,1 chambre appartement de 20m²,belfort,Bourgogne-Franche-Comté,20.0,1,400.0,"90000 Belfort, France",20.0,47.647154,6.845412
studio_belfort_p3_1,studio,1 chambre appartement de 70m²,belfort,Bourgogne-Franche-Comté,70.0,1,735.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p3_2,studio,1 chambre appartement de 71m²,belfort,Bourgogne-Franche-Comté,71.0,1,740.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p3_3,studio,1 chambre appartement de 100m²,belfort,Bourgogne-Franche-Comté,100.0,1,1040.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p3_4,studio,1 chambre appartement de 33m²,belfort,Bourgogne-Franche-Comté,33.0,1,470.0,"90000 Belfort, France",14.2,47.647154,6.845412
studio_belfort_p3_5,studio,1 chambre appartement de 65m²,belfort,Bourgogne-Franche-Comté,65.0,1,675.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p3_6,studio,1 chambre appartement de 57m²,belfort,Bourgogne-Franche-Comté,57.0,1,599.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p3_7,studio,1 chambre appartement de 52m²,belfort,Bourgogne-Franche-Comté,52.0,1,540.0,"90000 Belfort, France",10.4,47.647154,6.845412
studio_belfort_p3_8,studio,1 chambre appartement de 71m²,belfort,Bourgogne-Franche-Comté,71.0,1,742.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p3_9,studio,1 chambre appartement de 110m²,belfort,Bourgogne-Franche-Comté,110.0,1,1150.0,"90000 Belfort, France",10.5,47.647154,6.845412
studio_belfort_p3_10,studio,1 chambre appartement de 50m²,belfort,Bourgogne-Franche-Comté,50.0,1,516.0,"90000 Belfort, France",10.3,47.647154,6.845412
studio_belfort_p3_11,studio,1 chambre appartement de 64m²,belfort,Bourgogne-Franche-Comté,64.0,1,670.0,"90000 Belfort, France",10.5,47.647154,6.845412
appartement_belfort_p1_2,appartement,4 chambres appartement de 83m²,belfort,Bourgogne-Franche-Comté,83.0,4,725.0,"90000 Belfort, France",8.7,47.647154,6.845412
appartement_belfort_p1_3,appartement,2 chambres appartement de 35m²,belfort,Bourgogne-Franche-Comté,35.0,2,530.0,"90000 Belfort, France",15.1,47.647154,6.845412
appartement_belfort_p1_4,appartement,3 chambres appartement de 60m²,belfort,Bourgogne-Franche-Comté,60.0,3,530.0,"90000 Belfort, France",8.8,47.647154,6.845412
appartement_belfort_p1_5,appartement,2 chambres appartement de 39m²,belfort,Bourgogne-Franche-Comté,39.0,2,450.0,"90000 Belfort, France",11.5,47.647154,6.845412
appartement_belfort_p1_6,appartement,4 chambres appartement de 96m²,belfort,Bourgogne-Franche-Comté,96.0,4,840.0,"90000 Belfort, France",8.8,47.647154,6.845412
appartement_belfort_p1_8,appartement,3 chambres appartement de 69m²,belfort,Bourgogne-Franche-Comté,69.0,3,600.0,"90000 Belfort, France",8.7,47.647154,6.845412
appartement_belfort_p1_9,appartement,4 chambres appartement de 72m²,belfort,Bourgogne-Franche-Comté,72.0,4,720.0,"Hôtel de Ville, Place d'Armes, 90000 Belfort, France",10.0,47.637904,6.862875
appartement_belfort_p1_10,appartement,3 chambres appartement de 71m²,belfort,Bourgogne-Franche-Comté,71.0,3,550.0,"90000 Belfort, France",7.7,47.647154,6.845412
appartement_belfort_p1_11,appartement,5 chambres appartement de 116m²,belfort,Bourgogne-Franche-Comté,116.0,5,825.0,"90000 Belfort, France",7.1,47.647154,6.845412
appartement_belfort_p1_12,appartement,4 chambres appartement de 100m²,belfort,Bourgogne-Franche-Comté,100.0,4,900.0,"90000 Belfort, France",9.0,47.647154,6.845412
appartement_belfort_p1_14,appartement,3 chambres appartement de 62m²,belfort,Bourgogne-Franche-Comté,62.0,3,620.0,"90000 Belfort, France",10.0,47.647154,6.845412
appartement_belfort_p1_15,appartement,3 chambres appartement de 57m²,belfort,Bourgogne-Franche-Comté,57.0,3,520.0,"90000 Belfort, France",9.1,47.647154,6.845412
appartement_belfort_p1_18,appartement,3 chambres appartement de 57m²,belfort,Bourgogne-Franche-Comté,57.0,3,604.0,"90000 Belfort, France",10.6,47.647154,6.845412
appartement_belfort_p1_19,appartement,3 chambres appartement de 71m²,belfort,Bourgogne-Franche-Comté,71.0,3,555.0,"90000 Belfort, France",7.8,47.647154,6.845412
appartement_belfort_p1_21,appartement,6 chambres appartement de 269m²,belfort,Bourgogne-Franche-Comté,269.0,6,2200.0,"90000 Belfort, France",8.2,47.647154,6.845412
appartement_belfort_p2_2,appartement,3 chambres appartement de 57m²,belfort,Bourgogne-Franche-Comté,57.0,3,495.0,"6 Rue de la porte de France, 90000 Belfort, France",8.7,47.638647,6.862285
appartement_belfort_p2_3,appartement,3 chambres appartement de 60m²,belfort,Bourgogne-Franche-Comté,60.0,3,600.0,"90000 Belfort, France",10.0,47.647154,6.845412
appartement_belfort_p2_5,appartement,3 chambres appartement de 54m²,belfort,Bourgogne-Franche-Comté,54.0,3,650.0,"90000 Belfort, France",12.0,47.647154,6.845412
appartement_belfort_p2_6,appartement,6 chambres appartement de 136m²,belfort,Bourgogne-Franche-Comté,136.0,6,910.0,"90000 Belfort, France",6.7,47.647154,6.845412
appartement_belfort_p2_10,appartement,4 chambres appartement de 65m²,belfort,Bourgogne-Franche-Comté,65.0,4,740.0,"90000 Belfort, France",11.4,47.647154,6.845412
appartement_belfort_p2_15,appartement,2 chambres appartement de 34m²,belfort,Bourgogne-Franche-Comté,34.0,2,530.0,"90000 Belfort, France",15.6,47.647154,6.845412
appartement_belfort_p2_16,appartement,2 chambres appartement de 55m²,belfort,Bourgogne-Franche-Comté,55.0,2,524.0,"90000 Belfort, France",9.5,47.647154,6.845412
appartement_belfort_p2_18,appartement,5 chambres appartement de 91m²,belfort,Bourgogne-Franche-Comté,91.0,5,1035.0,"90000 Belfort, France",11.4,47.647154,6.845412
appartement_belfort_p3_1,appartement,2 chambres appartement de 59m²,belfort,Bourgogne-Franche-Comté,59.0,2,502.0,"90000 Belfort, France",8.5,47.647154,6.845412
appartement_belfort_p3_6,appartement,4 chambres appartement de 55m²,belfort,Bourgogne-Franche-Comté,55.0,4,900.0,"90000 Belfort, France",16.4,47.647154,6.845412
appartement_belfort_p3_8,appartement,7 chambres appartement de 200m²,belfort,Bourgogne-Franche-Comté,200.0,7,1885.0,"90000 Belfort, France",9.4,47.647154,6.845412
appartement_belfort_p3_10,appartement,2 chambres appartement de 38m²,belfort,Bourgogne-Franche-Comté,38.0,2,540.0,"90000 Belfort, France",14.2,47.647154,6.845412
appartement_belfort_p3_12,appartement,2 chambres appartement de 44m²,belfort,Bourgogne-Franche-Comté,44.0,2,595.0,"90000 Belfort, France",13.5,47.647154,6.845412
appartement_belfort_p3_13,appartement,5 chambres appartement de 125m²,belfort,Bourgogne-Franche-Comté,125.0,5,1180.0,"90000 Belfort, France",9.4,47.647154,6.845412
appartement_belfort_p3_17,appartement,2 chambres appartement de 59m²,belfort,Bourgogne-Franche-Comté,59.0,2,501.0,"90000 Belfort, France",8.5,47.647154,6.845412
appartement_belfort_p3_18,appartement,2 chambres appartement de 39m²,belfort,Bourgogne-Franche-Comté,39.0,2,500.0,"90000 Belfort, France",12.8,47.647154,6.845412
appartement_belfort_p3_19,appartement,2 chambres appartement de 27m²,belfort,Bourgogne-Franche-Comté,27.0,2,465.0,"90000 Belfort, France",17.2,47.647154,6.845412
appartement_belfort_p3_21,appartement,4 chambres appartement de 77m²,belfort,Bourgogne-Franche-Comté,77.0,4,771.0,"90000 Belfort, France",10.0,47.647154,6.845412
appartement_belfort_p4_13,appartement,2 chambres appartement de 38m²,belfort,Bourgogne-Franche-Comté,38.0,2,460.0,"90000 Belfort, France",12.1,47.647154,6.845412
appartement_belfort_p4_14,appartement,4 chambres appartement de 114m²,belfort,Bourgogne-Franche-Comté,114.0,4,800.0,"90000 Belfort, France",7.0,47.647154,6.845412
appartement_belfort_p4_17,appartement,3 chambres appartement de 76m²,belfort,Bourgogne-Franche-Comté,76.0,3,841.0,"90000 Belfort, France",11.1,47.647154,6.845412
appartement_belfort_p4_18,appartement,3 chambres appartement de 55m²,belfort,Bourgogne-Franche-Comté,55.0,3,525.0,"90000 Belfort, France",9.5,47.647154,6.845412
appartement_belfort_p4_20,appartement,2 chambres appartement de 38m²,belfort,Bourgogne-Franche-Comté,38.0,2,580.0,"90000 Belfort, France",15.3,47.647154,6.845412
appartement_belfort_p5_2,appartement,3 chambres appartement de 84m²,belfort,Bourgogne-Franche-Comté,84.0,3,843.0,"90000 Belfort, France",10.0,47.647154,6.845412
appartement_belfort_p5_5,appartement,3 chambres appartement de 63m²,belfort,Bourgogne-Franche-Comté,63.0,3,730.0,"90000 Belfort, France",11.6,47.647154,6.845412
